Date,TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES
02-02-2022,06:00:00,2197.77,902.01,422.49,707.96,113.28,31.09
02-02-2022,08:00:00,3956.6,1640.93,825.58,1238.29,160.46,46.07
02-02-2022,10:00:00,4659.08,1893.79,969.03,1506.52,201.27,45.11
02-02-2022,12:00:00,4263.56,1663.13,932.09,1416.0,174.02,36.87
02-02-2022,14:00:00,3488.77,1353.7,776.13,1136.52,159.82,28.88
02-02-2022,16:00:00,3239.21,1200.19,723.92,1102.37,153.76,26.65
02-02-2022,18:00:00,3566.35,1403.9,768.05,1177.6,149.69,33.24
02-02-2022,20:00:00,3391.92,1363.42,708.24,1103.76,149.05,36.71
02-02-2022,22:00:00,2871.05,1208.02,600.79,869.22,132.78,31.72
02-02-2022,23:00:00,2457.49,996.35,512.87,774.94,121.81,26.31
03-02-2022,00:00:00,2031.74,808.53,409.48,657.99,113.85,22.56
03-02-2022,02:00:00,1622.61,636.6,308.04,537.67,104.26,20.76
03-02-2022,04:00:00,1533.83,618.66,280.1,498.26,101.26,20.99
03-02-2022,06:00:00,2121.63,893.85,415.44,652.64,109.25,30.52
03-02-2022,08:00:00,3797.13,1539.01,812.49,1198.84,159.32,45.43
03-02-2022,10:00:00,4529.85,1833.1,935.38,1457.68,207.47,45.1
03-02-2022,12:00:00,4354.69,1748.24,951.72,1366.31,210.88,37.69
03-02-2022,14:00:00,3905.81,1543.44,841.52,1230.57,211.57,41.51
03-02-2022,16:00:00,3684.47,1449.16,783.72,1177.47,200.26,38.0
03-02-2022,18:00:00,3854.71,1503.43,809.07,1283.35,183.41,39.63
03-02-2022,20:00:00,3606.81,1456.35,761.39,1152.59,162.39,39.94
03-02-2022,22:00:00,3071.12,1276.28,661.32,923.93,145.98,34.19
03-02-2022,23:00:00,2581.49,1061.42,542.47,796.27,128.56,28.32
04-02-2022,00:00:00,2118.13,854.07,442.23,659.61,117.72,24.34
04-02-2022,02:00:00,1661.07,655.4,314.85,547.38,106.08,21.85
04-02-2022,04:00:00,1579.82,641.84,286.84,513.05,101.51,21.66
04-02-2022,06:00:00,2212.19,922.32,436.88,688.69,112.92,31.24
04-02-2022,08:00:00,4049.72,1667.43,876.42,1252.1,165.37,48.21
04-02-2022,10:00:00,4796.15,1908.27,1022.83,1557.47,216.16,46.26
04-02-2022,12:00:00,4733.14,1849.09,1047.04,1536.93,212.32,42.79
04-02-2022,14:00:00,3901.09,1509.06,847.71,1267.39,203.5,35.59
04-02-2022,16:00:00,3441.26,1275.18,720.91,1196.03,184.76,31.75
04-02-2022,18:00:00,3626.17,1407.75,789.76,1194.5,168.91,34.14
04-02-2022,20:00:00,3552.76,1455.46,738.87,1124.97,161.68,38.53
04-02-2022,22:00:00,3044.7,1263.28,631.22,937.74,149.12,34.37
04-02-2022,23:00:00,2640.06,1065.53,557.47,823.25,140.0,28.71
05-02-2022,00:00:00,2176.48,865.54,443.1,695.43,127.38,24.36
05-02-2022,02:00:00,1699.07,655.65,318.52,567.49,119.76,21.51
05-02-2022,04:00:00,1632.09,645.43,293.31,539.67,116.79,21.44
05-02-2022,06:00:00,2214.4,906.04,432.0,701.55,124.86,28.93
05-02-2022,08:00:00,3871.38,1593.55,833.86,1212.48,149.16,41.95
05-02-2022,10:00:00,4629.39,1935.06,1001.47,1442.95,163.19,44.55
05-02-2022,12:00:00,4214.44,1705.19,947.2,1327.87,157.54,37.04
05-02-2022,14:00:00,3376.6,1341.47,783.25,1041.88,150.95,27.81
05-02-2022,16:00:00,3081.0,1198.42,711.82,973.88,143.76,23.85
05-02-2022,18:00:00,3340.71,1332.01,782.78,1013.55,148.85,30.68
05-02-2022,20:00:00,3356.43,1433.16,718.99,973.06,151.19,37.66
05-02-2022,22:00:00,2948.3,1262.12,634.89,846.78,142.51,34.03
05-02-2022,23:00:00,2550.58,1103.75,539.16,718.78,135.88,28.78
06-02-2022,00:00:00,2119.48,885.09,457.48,608.35,122.98,24.69
06-02-2022,02:00:00,1634.51,679.09,320.79,482.82,114.42,21.91
06-02-2022,04:00:00,1538.16,652.81,287.82,451.0,109.0,21.74
06-02-2022,06:00:00,1987.77,839.76,389.5,595.06,117.77,26.88
06-02-2022,08:00:00,3385.61,1386.61,749.32,1045.38,135.38,36.01
06-02-2022,10:00:00,4235.91,1698.6,935.82,1384.36,140.54,36.38
06-02-2022,12:00:00,4010.29,1549.77,920.69,1333.66,138.8,29.31
06-02-2022,14:00:00,3225.94,1276.37,732.1,1034.95,128.97,21.98
06-02-2022,16:00:00,2820.02,1065.47,625.44,954.66,127.84,19.83
06-02-2022,18:00:00,3084.65,1206.9,687.3,996.12,140.26,28.32
06-02-2022,20:00:00,3141.78,1288.85,666.25,974.87,147.34,34.22
06-02-2022,22:00:00,2750.39,1162.0,561.77,829.6,140.13,31.0
06-02-2022,23:00:00,2367.37,967.36,499.08,714.01,138.14,25.6
07-02-2022,00:00:00,1955.46,794.12,407.48,591.91,121.53,21.77
07-02-2022,02:00:00,1551.97,622.22,295.51,490.18,109.5,19.57
07-02-2022,04:00:00,1485.86,610.63,272.86,460.41,108.35,19.38
07-02-2022,06:00:00,2174.64,916.05,432.79,658.02,117.52,29.18
07-02-2022,08:00:00,3888.99,1596.29,854.64,1195.98,161.19,43.13
07-02-2022,10:00:00,4359.66,1748.63,933.08,1412.59,187.5,37.42
07-02-2022,12:00:00,4009.43,1574.32,842.54,1342.18,181.14,31.15
07-02-2022,14:00:00,3310.16,1295.43,699.62,1086.09,174.28,25.83
07-02-2022,16:00:00,3059.25,1163.42,624.46,1052.32,166.55,23.41
07-02-2022,18:00:00,3158.89,1243.75,670.75,1023.14,162.49,28.67
07-02-2022,20:00:00,3025.1,1257.01,595.0,964.21,147.27,32.64
07-02-2022,22:00:00,2734.52,1153.95,572.89,820.51,133.76,27.64
07-02-2022,23:00:00,2388.21,978.95,495.93,746.17,122.06,22.34
08-02-2022,00:00:00,2073.39,827.51,424.52,665.64,115.12,19.62
08-02-2022,02:00:00,1718.65,685.32,326.32,572.32,102.65,18.09
08-02-2022,04:00:00,1658.35,669.33,304.73,550.62,99.55,18.34
08-02-2022,06:00:00,2280.8,955.03,443.34,721.38,111.38,28.05
08-02-2022,08:00:00,3819.68,1560.06,831.71,1191.46,159.2,41.18
08-02-2022,10:00:00,4130.9,1640.95,838.25,1384.94,184.92,33.55
08-02-2022,12:00:00,3846.48,1497.67,793.27,1310.52,174.65,28.2
08-02-2022,14:00:00,3179.5,1226.97,639.85,1095.76,164.88,22.65
08-02-2022,16:00:00,3039.58,1153.04,593.45,1081.98,160.61,22.88
09-02-2022,00:00:00,1873.8,726.44,380.65,615.75,116.67,17.72
09-02-2022,02:00:00,1525.18,590.72,276.85,516.52,110.33,16.29
09-02-2022,04:00:00,1468.2,585.5,261.49,489.81,100.71,16.68
09-02-2022,06:00:00,2071.81,853.84,400.63,659.22,112.81,25.65
09-02-2022,08:00:00,3760.65,1557.36,815.46,1152.04,153.87,39.84
09-02-2022,10:00:00,4194.85,1672.84,900.01,1367.24,180.82,34.11
09-02-2022,12:00:00,3872.22,1468.75,862.1,1296.86,170.84,29.41
09-02-2022,14:00:00,3305.32,1216.0,738.88,1126.23,167.39,25.4
09-02-2022,16:00:00,3043.56,1119.84,667.16,1049.13,158.59,21.77
10-02-2022,00:00:00,1901.69,748.32,390.49,610.91,115.41,18.53
10-02-2022,02:00:00,1542.71,633.6,311.11,546.25,24.21,16.9
10-02-2022,04:00:00,1511.59,631.34,291.33,535.95,21.51,17.07
10-02-2022,06:00:00,2146.07,899.57,420.99,680.18,99.09,26.81
10-02-2022,08:00:00,3747.86,1553.5,786.49,1184.66,148.35,39.18
10-02-2022,10:00:00,4114.73,1614.25,875.61,1375.03,176.28,33.15
10-02-2022,12:00:00,3773.65,1446.24,818.88,1278.09,166.5,27.31
10-02-2022,14:00:00,3191.24,1207.1,697.22,1074.69,154.95,22.87
10-02-2022,16:00:00,3008.05,1096.4,657.47,1061.08,146.4,21.44
10-02-2022,18:00:00,3255.24,1298.32,689.74,1062.09,148.46,25.52
10-02-2022,20:00:00,3186.64,1270.56,682.32,1038.17,141.82,29.76
10-02-2022,22:00:00,2644.68,1105.87,544.12,814.24,129.86,25.45
10-02-2022,23:00:00,2270.09,924.91,469.32,715.26,118.18,20.36
11-02-2022,00:00:00,1922.97,757.84,392.1,632.48,104.51,17.79
11-02-2022,02:00:00,1554.69,611.43,293.46,526.2,92.7,16.1
11-02-2022,04:00:00,1496.93,596.16,273.87,503.78,92.27,16.52
11-02-2022,06:00:00,2184.23,913.36,435.77,686.35,101.5,26.3
11-02-2022,08:00:00,3895.84,1605.24,846.19,1212.63,154.78,39.67
11-02-2022,10:00:00,4320.88,1742.04,924.16,1399.28,179.66,32.69
11-02-2022,12:00:00,4002.89,1533.54,913.36,1329.55,166.63,27.99
11-02-2022,14:00:00,3246.63,1228.39,726.48,1078.95,153.37,24.69
11-02-2022,16:00:00,2987.6,1105.82,651.31,1033.79,144.53,23.65
11-02-2022,18:00:00,3204.5,1245.36,688.54,1065.3,148.96,25.63
11-02-2022,20:00:00,3179.49,1292.34,673.33,1007.61,144.35,30.01
11-02-2022,22:00:00,2639.85,1097.24,549.05,809.2,132.75,25.69
11-02-2022,23:00:00,2281.8,928.98,470.86,718.76,121.13,20.98
12-02-2022,00:00:00,1919.61,760.05,388.26,625.44,110.69,18.04
14-02-2022,00:00:00,1761.09,698.53,358.5,563.45,102.99,16.87
14-02-2022,02:00:00,1439.53,569.89,270.69,476.36,93.48,15.45
14-02-2022,04:00:00,1417.79,576.12,255.05,464.54,92.37,16.05
14-02-2022,06:00:00,2126.25,887.83,427.43,667.66,96.37,26.85
14-02-2022,08:00:00,3636.6,1507.42,784.37,1137.66,137.54,37.16
14-02-2022,10:00:00,3937.68,1579.34,813.78,1320.55,155.67,30.25
14-02-2022,12:00:00,3643.59,1417.68,778.78,1239.51,148.07,24.53
14-02-2022,14:00:00,3054.75,1190.42,636.54,1032.92,141.01,20.16
14-02-2022,16:00:00,2838.53,1074.29,560.23,1022.39,136.32,18.66
14-02-2022,18:00:00,3113.54,1231.14,645.6,1049.45,133.86,23.18
14-02-2022,20:00:00,3047.13,1255.68,602.06,1002.91,129.58,27.42
14-02-2022,22:00:00,2511.94,1049.83,512.52,785.34,117.31,23.06
14-02-2022,23:00:00,2187.51,902.85,438.38,698.74,109.21,18.88
15-02-2022,00:00:00,1877.41,745.75,375.67,619.34,102.96,16.45
15-02-2022,02:00:00,1534.87,608.84,281.84,527.57,86.88,15.24
15-02-2022,04:00:00,1490.17,603.77,266.97,505.69,83.65,15.72
15-02-2022,06:00:00,2188.94,924.01,414.38,709.54,92.29,26.39
15-02-2022,08:00:00,3719.2,1538.51,787.7,1186.19,136.58,35.16
15-02-2022,10:00:00,3915.59,1565.0,805.53,1329.99,149.24,28.68
15-02-2022,12:00:00,3525.58,1352.34,724.38,1243.93,145.89,24.02
15-02-2022,14:00:00,2999.39,1148.76,630.96,1041.3,131.17,19.28
15-02-2022,16:00:00,2880.74,1088.91,577.59,1036.48,127.54,18.68
15-02-2022,18:00:00,3089.78,1186.29,647.95,1075.86,126.57,23.28
15-02-2022,20:00:00,3030.68,1237.01,612.22,1003.54,122.04,27.44
15-02-2022,22:00:00,2484.57,1028.39,506.47,796.72,109.98,22.39
16-02-2022,00:00:00,1822.29,724.75,355.07,612.36,97.26,16.34
16-02-2022,02:00:00,1512.81,598.04,273.44,524.45,87.4,15.12
16-02-2022,04:00:00,1496.24,602.65,262.07,508.9,86.41,15.56
16-02-2022,06:00:00,2124.72,892.39,410.83,682.56,92.15,25.87
16-02-2022,08:00:00,3576.89,1469.71,767.4,1133.49,138.48,35.09
16-02-2022,10:00:00,3987.55,1597.69,831.04,1342.09,150.83,28.06
16-02-2022,12:00:00,3713.08,1435.82,806.12,1265.84,146.73,23.52
16-02-2022,14:00:00,3032.58,1139.41,658.72,1045.88,139.81,19.16
16-02-2022,16:00:00,2875.56,1078.79,615.56,1010.3,135.53,17.61
16-02-2022,18:00:00,3111.38,1217.23,666.69,1040.03,135.63,22.52
16-02-2022,20:00:00,3052.03,1216.0,649.08,999.65,136.21,26.13
16-02-2022,22:00:00,2462.37,1035.25,512.34,751.75,117.76,21.89
16-02-2022,23:00:00,2155.04,872.06,441.01,689.62,109.66,18.16
17-02-2022,00:00:00,1835.83,721.71,372.26,604.08,104.52,15.79
17-02-2022,02:00:00,1523.85,599.03,287.57,516.61,91.96,14.42
17-02-2022,04:00:00,1490.48,596.64,270.28,502.67,91.67,14.7
17-02-2022,06:00:00,2193.61,924.63,419.24,704.29,98.89,25.49
17-02-2022,08:00:00,3581.2,1480.6,769.6,1126.39,137.38,33.71
17-02-2022,10:00:00,3820.44,1506.69,790.28,1311.17,149.71,26.65
17-02-2022,12:00:00,3460.52,1295.3,747.11,1217.97,145.44,22.14
17-02-2022,14:00:00,2939.62,1103.35,625.95,1020.09,144.77,18.69
17-02-2022,16:00:00,2888.29,1098.24,609.89,993.16,141.38,17.38
17-02-2022,18:00:00,3110.59,1224.6,657.28,1041.43,135.5,22.05
17-02-2022,20:00:00,3001.08,1200.48,622.16,992.31,134.03,26.32
17-02-2022,22:00:00,2479.11,1031.45,507.98,772.42,120.02,22.06
17-02-2022,23:00:00,2130.94,850.45,432.11,696.77,110.96,17.82
18-02-2022,00:00:00,1867.13,725.48,376.02,616.53,104.92,15.82
18-02-2022,02:00:00,1532.26,607.15,287.46,520.13,88.38,14.57
18-02-2022,04:00:00,1495.58,600.8,271.25,506.75,87.41,15.22
18-02-2022,06:00:00,2238.53,944.45,441.9,703.3,100.33,26.06
18-02-2022,08:00:00,3677.32,1517.07,797.91,1155.62,137.82,34.01
18-02-2022,10:00:00,3956.4,1554.11,846.44,1342.01,148.07,26.82
18-02-2022,12:00:00,3715.41,1435.26,823.13,1255.9,144.13,21.66
18-02-2022,14:00:00,3051.05,1156.22,650.5,1062.94,134.56,17.9
18-02-2022,16:00:00,2872.51,1071.9,607.83,1017.13,131.36,16.37
18-02-2022,18:00:00,3127.17,1200.21,654.07,1089.95,131.37,20.61
18-02-2022,20:00:00,2990.55,1188.19,608.05,1003.87,137.57,24.03
18-02-2022,22:00:00,2410.43,984.42,495.92,768.42,118.43,19.71
18-02-2022,23:00:00,2130.92,855.33,433.94,689.17,112.33,16.39
19-02-2022,00:00:00,1843.77,720.18,365.06,625.67,100.75,14.65
19-02-2022,02:00:00,1548.27,601.63,285.53,543.14,89.72,13.55
19-02-2022,04:00:00,1510.41,606.09,269.38,519.09,87.39,14.09
19-02-2022,06:00:00,2125.65,884.05,411.03,684.0,105.15,21.8
19-02-2022,08:00:00,3356.3,1339.7,748.1,1078.3,128.98,29.29
19-02-2022,10:00:00,3560.26,1449.71,782.05,1131.27,138.35,24.94
19-02-2022,12:00:00,3273.39,1266.7,754.59,1067.11,130.48,20.18
19-02-2022,14:00:00,2751.76,1088.3,632.37,862.91,123.19,15.72
19-02-2022,16:00:00,2638.8,1051.09,619.84,869.6,61.57,14.94
19-02-2022,18:00:00,2875.87,1160.72,680.04,904.12,83.7,20.37
19-02-2022,20:00:00,2860.51,1237.1,619.72,868.34,84.61,23.81
19-02-2022,22:00:00,2334.56,1002.79,509.99,692.13,90.09,19.37
19-02-2022,23:00:00,2057.63,872.97,430.62,635.43,82.72,16.38
20-02-2022,00:00:00,1806.4,763.32,383.64,575.04,52.54,14.7
20-02-2022,02:00:00,1525.9,646.77,305.41,502.6,42.85,13.68
20-02-2022,04:00:00,1474.01,632.1,284.8,481.7,47.61,13.82
20-02-2022,06:00:00,1918.44,818.64,381.49,606.25,74.69,19.29
20-02-2022,08:00:00,3062.54,1240.48,679.96,974.35,102.39,26.69
20-02-2022,10:00:00,3590.99,1453.73,787.2,1228.29,65.11,25.29
20-02-2022,12:00:00,3520.91,1395.17,795.55,1212.41,60.27,20.03
20-02-2022,14:00:00,2842.3,1094.88,639.37,1019.94,45.78,15.29
20-02-2022,16:00:00,2565.01,996.81,542.64,950.44,38.8,14.4
20-02-2022,18:00:00,2733.7,1081.97,607.03,937.04,68.19,20.35
20-02-2022,20:00:00,2737.06,1117.84,597.71,912.27,70.54,23.45
20-02-2022,22:00:00,2273.13,969.14,491.02,721.77,54.73,19.43
20-02-2022,23:00:00,1991.63,841.49,414.44,662.74,40.06,16.32
21-02-2022,00:00:00,1714.92,703.01,364.52,591.69,26.64,14.26
21-02-2022,02:00:00,1450.51,595.34,290.87,523.12,14.29,13.36
21-02-2022,04:00:00,1407.72,597.3,274.89,494.43,13.89,13.86
21-02-2022,06:00:00,2142.85,926.22,436.41,693.85,40.86,24.96
21-02-2022,08:00:00,3518.83,1464.65,765.13,1130.09,96.27,32.07
21-02-2022,10:00:00,3703.89,1493.67,762.07,1294.11,112.2,26.33
21-02-2022,12:00:00,3449.2,1346.14,731.73,1225.72,90.99,21.49
21-02-2022,14:00:00,2909.27,1124.94,581.07,1015.91,143.85,17.6
21-02-2022,16:00:00,2797.22,1049.88,552.68,1009.32,142.96,16.82
22-02-2022,00:00:00,1805.96,713.63,355.41,604.2,100.93,14.63
22-02-2022,02:00:00,1517.59,586.05,283.91,529.86,89.43,13.83
22-02-2022,04:00:00,1479.33,592.83,264.72,507.82,85.68,14.21
22-02-2022,06:00:00,2202.38,925.68,419.88,707.79,101.01,24.82
22-02-2022,08:00:00,3589.43,1466.91,780.91,1134.81,142.44,32.17
22-02-2022,10:00:00,3754.47,1492.47,770.68,1273.63,156.97,25.61
22-02-2022,12:00:00,3407.48,1279.75,701.11,1224.91,155.37,21.2
22-02-2022,14:00:00,2904.95,1107.73,575.43,1027.47,148.97,17.41
22-02-2022,16:00:00,2843.93,1053.69,554.81,1060.69,131.43,16.9
22-02-2022,18:00:00,3069.38,1198.07,617.84,1049.84,143.77,21.23
22-02-2022,20:00:00,3002.04,1213.62,595.49,1003.39,136.61,24.37
22-02-2022,22:00:00,2393.36,978.55,485.95,769.37,117.39,19.38
22-02-2022,23:00:00,2103.75,839.45,430.81,691.91,105.86,15.97
23-02-2022,00:00:00,1782.92,696.64,347.11,611.63,96.19,14.19
23-02-2022,02:00:00,1504.61,582.15,272.2,534.48,87.84,13.39
23-02-2022,04:00:00,1472.18,588.4,259.55,509.41,87.03,13.81
23-02-2022,06:00:00,2201.84,911.18,420.22,726.43,100.27,23.31
23-02-2022,08:00:00,3551.56,1441.72,756.08,1146.85,139.46,31.51
23-02-2022,10:00:00,3869.81,1547.3,803.49,1296.97,160.14,26.16
23-02-2022,12:00:00,3668.22,1395.56,782.53,1267.27,161.35,22.76
23-02-2022,14:00:00,3112.53,1179.13,661.3,1074.53,149.4,19.03
23-02-2022,16:00:00,2907.43,1073.4,613.4,1019.16,147.56,17.33
23-02-2022,18:00:00,3115.65,1182.92,686.38,1047.94,147.06,21.82
23-02-2022,20:00:00,3033.75,1204.58,643.24,993.84,137.7,24.34
23-02-2022,22:00:00,2386.9,959.25,508.12,756.0,120.97,19.33
23-02-2022,23:00:00,2084.45,825.19,438.52,677.13,107.85,15.88
24-02-2022,00:00:00,1804.75,700.82,374.99,599.12,98.59,14.19
24-02-2022,02:00:00,1534.88,595.94,307.63,516.34,87.13,13.22
24-02-2022,04:00:00,1478.14,583.66,288.71,490.58,87.52,13.6
24-02-2022,06:00:00,2200.99,903.52,436.76,714.25,101.3,24.16
24-02-2022,08:00:00,3541.67,1422.56,748.55,1168.88,139.83,31.15
24-02-2022,10:00:00,3761.38,1460.63,774.65,1305.83,156.26,26.17
24-02-2022,12:00:00,3455.14,1287.82,718.21,1237.08,156.72,22.28
24-02-2022,14:00:00,3012.24,1134.83,631.78,1050.86,148.12,17.93
24-02-2022,16:00:00,2883.31,1056.39,603.33,1035.22,146.83,17.25
24-02-2022,18:00:00,3096.57,1199.54,674.49,1043.39,147.58,20.75
24-02-2022,20:00:00,2991.29,1200.51,612.43,985.72,140.17,24.11
24-02-2022,22:00:00,2424.94,982.39,505.26,768.26,121.41,18.99
24-02-2022,23:00:00,2122.1,850.54,438.53,687.25,109.6,15.61
25-02-2022,00:00:00,1840.2,713.37,380.47,619.88,96.74,13.69
25-02-2022,02:00:00,1549.76,601.02,307.43,529.04,84.48,12.96
25-02-2022,04:00:00,1519.36,603.49,294.09,509.97,84.57,13.17
25-02-2022,06:00:00,2233.44,927.44,448.45,715.51,97.52,23.28
25-02-2022,08:00:00,3613.75,1460.93,772.09,1170.06,138.56,31.55
25-02-2022,10:00:00,3858.99,1498.79,794.93,1341.44,154.69,26.12
25-02-2022,12:00:00,3677.64,1406.77,780.51,1280.32,153.21,21.92
25-02-2022,14:00:00,3062.75,1147.94,660.19,1065.16,144.28,18.68
25-02-2022,16:00:00,2936.74,1079.17,605.2,1055.41,151.13,17.83
25-02-2022,18:00:00,3151.04,1230.07,663.12,1058.15,148.28,21.71
25-02-2022,20:00:00,3003.87,1203.24,620.83,985.57,141.63,24.26
25-02-2022,22:00:00,2379.15,981.92,481.84,749.63,122.16,19.14
25-02-2022,23:00:00,2114.24,858.62,422.93,684.89,110.47,16.22
26-02-2022,00:00:00,1795.33,721.37,353.78,586.99,101.92,14.66
26-02-2022,02:00:00,1546.11,612.48,285.82,528.77,90.96,13.69
26-02-2022,04:00:00,1502.22,609.34,267.84,506.67,90.03,14.07
26-02-2022,06:00:00,2140.37,893.53,411.46,695.13,99.45,20.45
26-02-2022,08:00:00,3334.7,1364.68,724.59,1054.44,129.25,29.27
26-02-2022,10:00:00,3542.76,1459.73,763.21,1115.85,139.27,26.15
26-02-2022,12:00:00,3318.71,1319.83,750.8,1059.75,135.76,21.18
26-02-2022,14:00:00,2809.63,1103.6,631.06,907.38,124.56,16.35
26-02-2022,16:00:00,2673.06,1046.2,604.6,858.11,123.37,15.36
26-02-2022,18:00:00,2855.29,1137.55,662.26,875.48,133.51,20.54
26-02-2022,20:00:00,2867.54,1193.56,634.9,853.54,136.12,23.14
26-02-2022,22:00:00,2357.94,1004.25,508.6,683.56,119.57,19.6
26-02-2022,23:00:00,2071.49,866.78,443.32,615.43,109.71,16.51
27-02-2022,00:00:00,1790.88,740.18,369.89,549.27,99.92,14.74
27-02-2022,02:00:00,1508.12,621.11,290.91,478.05,90.52,13.21
27-02-2022,04:00:00,1469.36,622.41,275.74,456.26,87.28,13.74
27-02-2022,06:00:00,1935.36,809.75,387.43,599.89,101.21,18.65
27-02-2022,08:00:00,3085.32,1232.23,676.67,1000.3,120.34,26.43
27-02-2022,10:00:00,3562.66,1363.11,801.57,1216.64,122.82,24.85
27-02-2022,12:00:00,3400.5,1288.09,750.87,1187.93,121.01,19.65
27-02-2022,14:00:00,2793.68,1038.05,627.21,972.85,114.0,15.07
27-02-2022,16:00:00,2535.88,911.9,559.22,921.2,106.35,14.05
27-02-2022,18:00:00,2671.42,994.89,599.57,906.16,122.65,19.11
27-02-2022,20:00:00,2715.71,1087.4,573.89,884.12,121.48,23.02
27-02-2022,22:00:00,2303.19,944.93,481.69,721.92,113.04,19.71
27-02-2022,23:00:00,2005.46,809.58,415.09,644.38,101.74,16.19
28-02-2022,00:00:00,1761.47,696.2,351.61,577.69,92.37,14.29
28-02-2022,02:00:00,1485.43,591.09,278.81,506.06,81.88,13.47
28-02-2022,04:00:00,1468.99,599.69,268.9,490.2,82.51,13.95
28-02-2022,06:00:00,2190.14,932.21,431.79,689.64,91.86,23.68
28-02-2022,08:00:00,3548.53,1444.81,765.27,1144.83,126.91,32.97
28-02-2022,10:00:00,3666.95,1446.17,758.85,1257.03,145.98,26.01
28-02-2022,12:00:00,3384.53,1280.07,701.34,1208.46,146.39,21.6
28-02-2022,14:00:00,2893.49,1100.74,597.63,1023.61,131.26,17.56
28-02-2022,16:00:00,2776.1,1050.96,555.53,1000.68,131.52,16.84
28-02-2022,18:00:00,2990.05,1154.17,626.76,1028.91,130.01,20.91
28-02-2022,20:00:00,2951.33,1183.47,600.67,990.39,124.95,24.28
28-02-2022,22:00:00,2390.96,983.62,491.88,765.15,108.92,19.82
28-02-2022,23:00:00,2110.11,851.75,436.95,682.99,101.75,16.6
01-03-2022,00:00:00,1799.79,702.39,356.01,613.01,96.57,14.73
01-03-2022,02:00:00,1517.75,597.19,279.33,524.23,89.04,13.51
01-03-2022,04:00:00,1489.29,594.22,266.49,510.25,89.78,14.2
01-03-2022,06:00:00,2171.35,869.42,454.64,708.04,95.78,21.21
01-03-2022,08:00:00,3684.54,1478.37,813.43,1212.35,116.48,29.82
01-03-2022,10:00:00,3940.75,1567.88,819.2,1380.81,119.65,24.97
01-03-2022,12:00:00,3374.36,1295.84,709.31,1205.05,113.89,18.5
01-03-2022,14:00:00,2739.52,1060.27,561.89,968.84,108.39,14.44
01-03-2022,16:00:00,2629.55,991.4,522.75,967.87,110.6,14.14
01-03-2022,18:00:00,2872.25,1123.5,610.59,976.33,114.73,19.7
01-03-2022,20:00:00,2858.59,1167.38,589.22,934.24,117.54,23.17
01-03-2022,22:00:00,2352.79,978.87,490.77,735.12,107.99,18.37
01-03-2022,23:00:00,2000.02,791.16,413.38,661.4,102.01,15.47
02-03-2022,00:00:00,1756.79,702.26,342.52,585.94,95.45,13.86
02-03-2022,02:00:00,1474.84,588.03,268.11,502.07,89.43,13.17
02-03-2022,04:00:00,1461.7,596.94,259.56,489.04,88.47,13.81
02-03-2022,06:00:00,2219.73,923.54,437.08,718.32,95.8,24.08
02-03-2022,08:00:00,3540.87,1456.03,765.12,1129.32,125.27,31.91
02-03-2022,10:00:00,3622.4,1435.8,756.13,1234.28,139.47,24.52
02-03-2022,12:00:00,3350.46,1279.91,718.1,1160.27,135.03,20.55
02-03-2022,14:00:00,2861.08,1090.52,617.05,977.92,131.0,17.08
02-03-2022,16:00:00,2818.06,1056.29,610.47,979.48,129.91,15.47
02-03-2022,18:00:00,3042.01,1189.38,670.41,1003.15,130.07,20.3
02-03-2022,20:00:00,2980.8,1222.82,629.84,945.98,130.76,23.59
02-03-2022,22:00:00,2414.97,1002.21,515.44,740.61,117.79,19.07
02-03-2022,23:00:00,2101.76,864.7,431.31,668.5,101.49,15.88
03-03-2022,00:00:00,1824.5,740.7,361.45,595.43,95.39,14.19
03-03-2022,02:00:00,1622.08,663.41,306.99,538.7,84.54,13.04
03-03-2022,04:00:00,1581.99,655.04,286.7,528.39,83.23,13.64
03-03-2022,06:00:00,2361.7,982.22,474.34,766.93,92.36,23.43
03-03-2022,08:00:00,3640.22,1435.5,820.32,1195.85,121.37,30.6
03-03-2022,10:00:00,3634.38,1435.69,765.19,1234.82,143.25,24.07
03-03-2022,12:00:00,3387.94,1334.41,612.49,1243.59,142.78,21.29
03-03-2022,14:00:00,2917.06,1134.5,553.07,1073.08,118.79,16.66
03-03-2022,16:00:00,2913.38,1115.66,540.76,1076.17,136.3,16.6
03-03-2022,18:00:00,3050.6,1222.83,572.37,1079.34,132.48,19.71
03-03-2022,20:00:00,3020.32,1247.9,539.68,1051.62,130.63,21.82
03-03-2022,22:00:00,2419.6,1047.83,451.22,822.27,57.81,16.9
03-03-2022,23:00:00,2118.92,894.13,384.19,762.88,46.23,14.18
04-03-2022,00:00:00,1845.06,779.81,328.28,671.39,36.64,12.89
04-03-2022,02:00:00,1590.4,666.35,259.86,600.78,34.87,12.32
04-03-2022,04:00:00,1553.58,664.09,244.36,583.6,34.11,12.69
04-03-2022,06:00:00,2274.01,1001.78,393.33,789.24,46.13,22.01
04-03-2022,08:00:00,3527.96,1493.08,687.06,1216.54,71.98,25.74
04-03-2022,10:00:00,3795.41,1550.7,754.79,1342.57,96.81,20.27
04-03-2022,12:00:00,3601.95,1406.89,737.84,1310.17,92.48,19.75
