datetime,weekday,DELHI,BRPL,BYPL,NDMC,MES,temperature,humidity,wind_speed,precipitation
23-01-2022 18:00,Sunday,3105.52,1306.11,664.02,133.03,39.65,12.0535,83.5,7.839756,0.1
23-01-2022 20:00,Sunday,3126.3,1347.18,646.1,134.88,42.07,11.7285,85,9.527165,0.1
23-01-2022 22:00,Sunday,2857.25,1229.63,608.63,128.29,36.85,11.1535,87,11.211573,0
24-01-2022 00:00,Monday,1976.84,820.63,412.08,112.41,25.96,10.7535,88,9.387341,0
24-01-2022 02:00,Monday,1546.59,633.1,297.62,104.98,23.43,12.3285,78,4.505368,0
24-01-2022 04:00,Monday,1492.52,619.06,274.65,103.87,24.09,15.303499,61.5,4.492466,0
24-01-2022 06:00,Monday,2095.85,891.99,412.9,110.81,32.87,17.328499,48,5.589035,0
24-01-2022 08:00,Monday,3947.58,1636.02,863.56,153.75,49.97,18.0285,41.5,6.4622726,0
24-01-2022 10:00,Monday,4827.3,1962.69,1008.51,200.32,49.67,17.203499,43,10.463861,0
24-01-2022 12:00,Monday,4644.21,1825.71,990.95,204.95,46.31,15.3535,54,13.05192,0
24-01-2022 14:00,Monday,4109.72,1629.59,864.12,202.6,43.49,14.0285,63,11.210394,0
24-01-2022 16:00,Monday,3671.83,1416.52,767.76,190.31,39.45,13.1035,68.5,9.709503,0
24-01-2022 18:00,Monday,3798.93,1500.54,800.08,173.94,41.16,12.4785,71.5,10.8069935,0
24-01-2022 20:00,Monday,3722.67,1538.08,774.08,154.43,44.82,11.7285,73.5,13.474327,0
24-01-2022 22:00,Monday,3254.1,1369.08,697.39,140.25,39.09,10.9035,75.5,14.224104,0
25-01-2022 00:00,Tuesday,2234.3,904.39,461.2,120.74,27.23,10.3785,78.5,11.598925,0
25-01-2022 02:00,Tuesday,1719.97,675.38,328.94,106.48,24.48,11.8285,70,11.947671,0
25-01-2022 04:00,Tuesday,1637.88,657.35,300.9,105.35,24.94,14.7785,53.5,11.588005,0
25-01-2022 06:00,Tuesday,2184.13,915.47,416.41,109.58,33.88,16.6535,44.5,11.996998,0
25-01-2022 08:00,Tuesday,3944.44,1628.93,809.65,199.9,51.39,17.328499,42.5,13.402365,0
25-01-2022 10:00,Tuesday,4881.59,1963.59,998.87,255.82,51.82,16.1535,46.5,16.309772,0
25-01-2022 12:00,Tuesday,4744.49,1864.72,990.99,257.21,49.18,14.1285,56.5,12.331492,0
25-01-2022 14:00,Tuesday,4193.26,1652.19,869.93,234.52,46.94,13.078501,63,11.580769,0
25-01-2022 16:00,Tuesday,3854.53,1529.34,810.68,174.19,42.98,12.3535,67,11.767523,0
25-01-2022 18:00,Tuesday,4012.67,1609.43,843.05,169.54,44.82,11.6785,71,11.15419,0
25-01-2022 20:00,Tuesday,,,,,,11.1035,75.5,11.504065,0
25-01-2022 22:00,Tuesday,,,,,,10.578501,79.5,11.870647,0
26-01-2022 00:00,Wednesday,,,,,,10.1285,82.5,8.371804,0
26-01-2022 02:00,Wednesday,,,,,,11.903501,72,6.529706,0
26-01-2022 04:00,Wednesday,,,,,,14.8785,55,11.882824,0
26-01-2022 06:00,Wednesday,,,,,,16.628498,47,16.563293,0
26-01-2022 08:00,Wednesday,,,,,,17.3535,41,21.790596,0
26-01-2022 10:00,Wednesday,,,,,,16.5535,42,20.18446,0
26-01-2022 12:00,Wednesday,,,,,,14.8785,50.5,12.69374,0
26-01-2022 14:00,Wednesday,,,,,,13.953501,56,12.637867,0
26-01-2022 16:00,Wednesday,,,,,,13.0535,60.5,13.938198,0
26-01-2022 18:00,Wednesday,,,,,,12.2535,63.5,15.389488,0
26-01-2022 20:00,Wednesday,,,,,,11.453501,66.5,15.047068,0
26-01-2022 22:00,Wednesday,,,,,,10.828501,68,14.381693,0
27-01-2022 00:00,Thursday,2009.71,901.88,417.86,129.55,27.75,10.4035,68,15.518414,0
27-01-2022 02:00,Thursday,1516.28,708.44,276.39,122.54,24.15,12.078501,58.5,15.298506,0
27-01-2022 04:00,Thursday,1463.93,686.19,254.66,121.27,24.85,15.578501,44,16.588537,0
27-01-2022 06:00,Thursday,2012.18,912.11,393.54,126.31,34.03,17.9285,36.5,20.321465,0
27-01-2022 08:00,Thursday,3857.62,1616.05,831.5,165.73,52.73,18.6035,33.5,21.705423,0
27-01-2022 10:00,Thursday,4707.98,1862.48,986.1,213.38,47.87,17.5285,35.5,19.902533,0
27-01-2022 12:00,Thursday,4440.08,1738.55,948.58,209.1,42.8,15.5285,45.5,17.85939,0
27-01-2022 14:00,Thursday,3696.09,1456.6,781.39,193.69,38.02,14.2785,52.5,20.44469,0
27-01-2022 16:00,Thursday,3480.57,1339.13,741.72,186.31,35.09,12.9535,52,21.003914,0
27-01-2022 18:00,Thursday,3774.07,1483.57,802.69,183.66,40.6,11.703501,45.5,20.80409,0
27-01-2022 20:00,Thursday,3684.24,1519.18,759.62,163.72,44.12,10.953501,42.5,23.011919,0
27-01-2022 22:00,Thursday,3235.35,1366.66,684.4,153.9,38.53,10.2285,44.5,21.206402,0
28-01-2022 00:00,Friday,2234.77,885.98,464.91,128.14,27.27,9.7535,47,20.949263,0
28-01-2022 02:00,Friday,1718.68,679.22,324.67,121.34,24.47,11.6785,42.5,20.460392,0
28-01-2022 04:00,Friday,1632.49,653.07,294.42,119.57,24.81,15.678499,34,22.966602,0
28-01-2022 06:00,Friday,2254.56,932.23,438.76,126.36,34.66,18.253498,29,27.072945,0
28-01-2022 08:00,Friday,4187.59,1739.65,894.39,164.64,52.82,19.0535,28,26.236198,0
28-01-2022 10:00,Friday,4994.85,2005.07,1075.35,208.25,47.12,17.878498,32,20.694782,0
28-01-2022 12:00,Friday,4676.01,1816.31,1047.52,208.93,41.08,15.6535,41.5,16.663448,0
28-01-2022 14:00,Friday,3760.42,1446.32,823.84,196.25,34.27,14.3535,48,15.927836,0
28-01-2022 16:00,Friday,3415.07,1283.22,721.15,186.3,30.54,13.3535,49.5,13.641975,0
28-01-2022 18:00,Friday,3650.42,1441.76,776.39,173.57,36.64,12.6035,50,14.425825,0
28-01-2022 20:00,Friday,3677.35,1522.05,765.37,166.31,42.59,11.9035,51,15.244267,0
28-01-2022 22:00,Friday,3120.83,1313.8,638.74,153.72,37.33,11.328501,52.5,15.297277,0
29-01-2022 00:00,Saturday,2181.69,881.02,440.68,134.49,27.18,10.9285,53,14.87686,0
29-01-2022 02:00,Saturday,1693.25,666.03,315.15,125.15,23.8,12.8785,47,9.765573,0
29-01-2022 04:00,Saturday,1621.36,653.24,287.32,122.92,24.01,16.7785,35.5,11.203015,0
29-01-2022 06:00,Saturday,2149.37,885.69,419.67,126.9,31.02,19.5535,29.5,14.316983,0
29-01-2022 08:00,Saturday,3835.66,1580.31,824.44,150.94,43.73,20.6035,28.5,18.204512,0
29-01-2022 10:00,Saturday,4317.61,1800.72,944.87,168.96,40.75,19.353498,34.5,17.899843,0
29-01-2022 12:00,Saturday,4082.72,1642.48,941.99,161.82,33.27,17.003498,44.5,14.595153,0
29-01-2022 14:00,Saturday,3280.33,1337.85,736.55,150.34,26.71,15.728499,50,17.43207,0
29-01-2022 16:00,Saturday,3000.43,1199.87,681.5,144.1,24.09,14.453501,54,19.620918,0
29-01-2022 18:00,Saturday,3372.86,1331.03,723.86,322.86,33.73,13.453501,56,22.347942,0
29-01-2022 20:00,Saturday,3361.76,1376.73,687.57,336.82,39.89,12.6535,57,23.81509,0
29-01-2022 22:00,Saturday,2954.39,1301.76,627.35,140.41,35.41,12.078501,57.5,25.656887,0
30-01-2022 00:00,Sunday,2044.3,909.71,411.97,131.68,25.76,11.8035,57,26.86872,0
30-01-2022 02:00,Sunday,1614.11,737.07,291.3,123.77,22.55,14.0035,47.5,25.543846,0
30-01-2022 04:00,Sunday,1517.89,705.07,255.73,122.12,22.28,18.4285,34,26.477175,0
30-01-2022 06:00,Sunday,1979.49,894.98,370.7,126.42,27.84,21.6285,28,28.769299,0
30-01-2022 08:00,Sunday,3443.43,1431.68,738.77,138.87,38.76,22.6785,26.5,29.169895,0
30-01-2022 10:00,Sunday,4282.89,1716.86,924.93,141.91,38.18,21.453499,30.5,25.660208,0
30-01-2022 12:00,Sunday,4181.86,1663.42,923.46,152.79,31.28,18.578499,42,21.56475,0
30-01-2022 14:00,Sunday,3319.7,1298.14,730.97,145.87,25.58,17.0535,44.5,20.63911,0
30-01-2022 16:00,Sunday,2842.21,1072.8,608.18,139.93,22.91,15.8785,43.5,18.50512,0
30-01-2022 18:00,Sunday,3160.81,1241.16,675.45,155.28,32.61,14.8785,44.5,12.324572,0
30-01-2022 20:00,Sunday,3193.79,1311.14,668.44,159.68,38.07,13.9785,46,7.737151,0
30-01-2022 22:00,Sunday,2812.67,1180.93,586.11,153.7,34.37,13.203501,46.5,4.6260576,0
31-01-2022 00:00,Monday,1979.21,790.26,408.6,140.01,24.56,12.778501,46.5,2.980734,0
31-01-2022 02:00,Monday,1554.2,600.83,289.18,130.55,21.88,14.9785,41.5,3.8118317,0
31-01-2022 04:00,Monday,1503.39,589.02,265.09,130.1,21.75,19.128498,32,3.9855785,0
31-01-2022 06:00,Monday,2137.8,900.32,426.23,138.03,32.03,22.328499,24.5,3.4367952,0
31-01-2022 08:00,Monday,3928.05,1742.88,860.18,173.45,48.26,23.2785,21,7.329417,0
31-01-2022 10:00,Monday,4490.47,1922.09,977.59,208.92,43.35,22.128498,23.5,11.689499,0
31-01-2022 12:00,Monday,4173.15,1607.97,879.78,207.84,36.32,19.0285,35.5,9.529013,0
31-01-2022 14:00,Monday,3502.53,1338.26,746.44,198.26,30.97,17.5285,42.5,7.3615465,0
31-01-2022 16:00,Monday,3330.3,1262.77,672.23,194.27,30.06,16.2535,47,7.122793,0
31-01-2022 18:00,Monday,3598.96,1413.93,728.1,187.8,34.63,15.328501,49.5,5.4572825,0
31-01-2022 20:00,Monday,3466.5,1395.52,701.97,175.08,38.99,14.5535,52.5,6.05861,0
31-01-2022 22:00,Monday,2949.13,1213.63,620.34,158.71,33.78,14.0035,54.5,6.399791,0
01-02-2022 00:00,Tuesday,2045.62,789.35,419.13,142.56,23.9,13.6285,56,7.4786897,0
01-02-2022 02:00,Tuesday,1619.09,618.33,302.59,132.7,21.54,15.8535,48,8.258989,0
01-02-2022 04:00,Tuesday,1575.53,616.25,282.08,131.21,22.06,19.703499,35.5,12.10678,0
01-02-2022 06:00,Tuesday,2231.48,914.35,434.49,138.72,31.83,22.3785,29,15.916793,0
01-02-2022 08:00,Tuesday,4026.37,1649.98,860.37,175.7,48.63,22.9785,30,22.218624,0
01-02-2022 10:00,Tuesday,4573.53,1837.26,919.05,208.26,43.77,21.128498,37,21.503258,0
01-02-2022 12:00,Tuesday,4208.94,1569.94,813.6,395.21,37.81,18.453499,47.5,18.709118,0
01-02-2022 14:00,Tuesday,3471.53,1339.06,712.93,178.49,31.39,16.9035,53,21.337198,0
01-02-2022 16:00,Tuesday,3247.51,1240.43,648.21,169.4,29.08,15.578501,55.5,21.043562,0
01-02-2022 18:00,Tuesday,3528.23,1394.59,721.16,167.39,34.05,14.5785,57.5,21.053669,0
01-02-2022 20:00,Tuesday,3456.14,1425.01,694.42,158.77,38.49,13.6535,60.5,19.823439,0
01-02-2022 22:00,Tuesday,2950.21,1229.28,609.73,140.16,33.49,12.8035,63,17.802223,0
02-02-2022 00:00,Wednesday,2034.98,809,414.06,117.34,23.26,12.203501,65,16.173168,0
02-02-2022 02:00,Wednesday,1613.08,628.9,301.08,103.48,21.4,14.1285,55.5,12.020406,0
02-02-2022 04:00,Wednesday,1561.56,618.51,280.64,103.19,21.59,18.2785,38.5,8.891138,0
02-02-2022 06:00,Wednesday,2197.77,902.01,422.49,113.28,31.09,21.2285,27,7.614567,0
02-02-2022 08:00,Wednesday,3956.6,1640.93,825.58,160.46,46.07,22.5285,21.5,4.7415323,0
02-02-2022 10:00,Wednesday,4659.08,1893.79,969.03,201.27,45.11,21.453499,24.5,7.533181,0
02-02-2022 12:00,Wednesday,4263.56,1663.13,932.09,174.02,36.87,18.503498,39,21.333298,0
02-02-2022 14:00,Wednesday,3488.77,1353.7,776.13,159.82,28.88,17.203499,46,26.442287,0
02-02-2022 16:00,Wednesday,3239.21,1200.19,723.92,153.76,26.65,16.1285,47.5,29.004532,0
02-02-2022 18:00,Wednesday,3566.35,1403.9,768.05,149.69,33.24,14.9535,50.5,33.879303,0
02-02-2022 20:00,Wednesday,3391.92,1363.42,708.24,149.05,36.71,13.6035,61,31.383501,0
02-02-2022 22:00,Wednesday,2871.05,1208.02,600.79,132.78,31.72,13.2535,64,25.188845,0
03-02-2022 00:00,Thursday,2031.74,808.53,409.48,113.85,22.56,12.778501,69,40.190422,0.25
03-02-2022 02:00,Thursday,1622.61,636.6,308.04,104.26,20.76,12.4285,81,42.958267,1.25
03-02-2022 04:00,Thursday,1533.83,618.66,280.1,101.26,20.99,14.2285,74.5,41.336548,1.75
03-02-2022 06:00,Thursday,2121.63,893.85,415.44,109.25,30.52,16.078499,66.5,40.487206,0.2
03-02-2022 08:00,Thursday,3797.13,1539.01,812.49,159.32,45.43,16.953499,64.5,40.158245,0.25
03-02-2022 10:00,Thursday,4529.85,1833.1,935.38,207.47,45.1,15.9035,73.5,34.60856,0.3
03-02-2022 12:00,Thursday,4354.69,1748.24,951.72,210.88,37.69,13.453501,86,30.102867,0.2
03-02-2022 14:00,Thursday,3905.81,1543.44,841.52,211.57,41.51,12.5035,92.5,27.553577,1.2
03-02-2022 16:00,Thursday,3684.47,1449.16,783.72,200.26,38,12.5035,91.5,24.912893,0
03-02-2022 18:00,Thursday,3854.71,1503.43,809.07,183.41,39.63,12.5285,91.5,12.624836,0.5
03-02-2022 20:00,Thursday,3606.81,1456.35,761.39,162.39,39.94,12.5535,92.5,7.4803405,0.2
03-02-2022 22:00,Thursday,3071.12,1276.28,661.32,145.98,34.19,12.2785,93,9.288724,0.1
04-02-2022 00:00,Friday,2118.13,854.07,442.23,117.72,24.34,11.8285,94.5,10.241343,0.05
04-02-2022 02:00,Friday,1661.07,655.4,314.85,106.08,21.85,12.8035,88.5,6.268156,0.2
04-02-2022 04:00,Friday,1579.82,641.84,286.84,101.51,21.66,14.3285,79,7.2797103,0.55
04-02-2022 06:00,Friday,2212.19,922.32,436.88,112.92,31.24,16.0535,67.5,12.907221,0.1
04-02-2022 08:00,Friday,4049.72,1667.43,876.42,165.37,48.21,16.6035,60.5,20.234776,0
04-02-2022 10:00,Friday,4796.15,1908.27,1022.83,216.16,46.26,16.1035,58,21.053278,0
04-02-2022 12:00,Friday,4733.14,1849.09,1047.04,212.32,42.79,14.203501,68.5,13.736912,0
04-02-2022 14:00,Friday,3901.09,1509.06,847.71,203.5,35.59,13.403501,72,6.3715525,0
04-02-2022 16:00,Friday,3441.26,1275.18,720.91,184.76,31.75,12.7785,72,6.658794,0
04-02-2022 18:00,Friday,3626.17,1407.75,789.76,168.91,34.14,12.078501,72.5,5.52393,0
04-02-2022 20:00,Friday,3552.76,1455.46,738.87,161.68,38.53,11.4035,76,4.269073,0
04-02-2022 22:00,Friday,3044.7,1263.28,631.22,149.12,34.37,10.7785,80.5,4.8727045,0
05-02-2022 00:00,Saturday,2176.48,865.54,443.1,127.38,24.36,10.278501,84,4.9036565,0
05-02-2022 02:00,Saturday,1699.07,655.65,318.52,119.76,21.51,12.1785,73.5,1.4820986,0
05-02-2022 04:00,Saturday,1632.09,645.43,293.31,116.79,21.44,15.953501,54.5,1.5727851,0
05-02-2022 06:00,Saturday,2214.4,906.04,432,124.86,28.93,18.5535,41,4.733595,0
05-02-2022 08:00,Saturday,3871.38,1593.55,833.86,149.16,41.95,19.3535,35.5,9.285515,0
05-02-2022 10:00,Saturday,4629.39,1935.06,1001.47,163.19,44.55,18.328499,42,14.426041,0
05-02-2022 12:00,Saturday,4214.44,1705.19,947.2,157.54,37.04,16.0785,53.5,11.743452,0
05-02-2022 14:00,Saturday,3376.6,1341.47,783.25,150.95,27.81,15.0535,58,9.647967,0
05-02-2022 16:00,Saturday,3081,1198.42,711.82,143.76,23.85,14.0785,61.5,9.215554,0
05-02-2022 18:00,Saturday,3340.71,1332.01,782.78,148.85,30.68,13.078501,64.5,7.221162,0
05-02-2022 20:00,Saturday,3356.43,1433.16,718.99,151.19,37.66,12.2785,67,7.3702383,0
05-02-2022 22:00,Saturday,2948.3,1262.12,634.89,142.51,34.03,11.703501,69.5,4.537134,0
06-02-2022 00:00,Sunday,2119.48,885.09,457.48,122.98,24.69,11.453501,71,4.8707685,0
06-02-2022 02:00,Sunday,1634.51,679.09,320.79,114.42,21.91,13.6785,62,4.1461463,0
06-02-2022 04:00,Sunday,1538.16,652.81,287.82,109,21.74,17.6535,44,4.536255,0
06-02-2022 06:00,Sunday,1987.77,839.76,389.5,117.77,26.88,20.703499,31,5.157422,0
06-02-2022 08:00,Sunday,3385.61,1386.61,749.32,135.38,36.01,21.828499,26.5,6.274564,0
06-02-2022 10:00,Sunday,4235.91,1698.6,935.82,140.54,36.38,20.9785,29.5,8.978357,0
06-02-2022 12:00,Sunday,4010.29,1549.77,920.69,138.8,29.31,18.0285,42.5,13.603527,0
06-02-2022 14:00,Sunday,3225.94,1276.37,732.1,128.97,21.98,16.4035,50,14.44101,0
06-02-2022 16:00,Sunday,2820.02,1065.47,625.44,127.84,19.83,15.4785,55.5,14.67455,0
06-02-2022 18:00,Sunday,3084.65,1206.9,687.3,140.26,28.32,14.703501,59.5,12.10741,0
06-02-2022 20:00,Sunday,3141.78,1288.85,666.25,147.34,34.22,14.7535,57.5,9.049196,0
06-02-2022 22:00,Sunday,2750.39,1162,561.77,140.13,31,14.1785,58.5,8.375521,0
07-02-2022 00:00,Monday,1955.46,794.12,407.48,121.53,21.77,13.2285,61.5,11.2486515,0
07-02-2022 02:00,Monday,1551.97,622.22,295.51,109.5,19.57,15.303499,53,10.743141,0
07-02-2022 04:00,Monday,1485.86,610.63,272.86,108.35,19.38,19.6035,38.5,7.3725853,0
07-02-2022 06:00,Monday,2174.64,916.05,432.79,117.52,29.18,22.828499,32,4.4705887,0
07-02-2022 08:00,Monday,3888.99,1596.29,854.64,161.19,43.13,23.978498,30,3.4069633,0
07-02-2022 10:00,Monday,4359.66,1748.63,933.08,187.5,37.42,22.9285,33.5,6.507599,0
07-02-2022 12:00,Monday,4009.43,1574.32,842.54,181.14,31.15,20.0535,44,14.935549,0
07-02-2022 14:00,Monday,3310.16,1295.43,699.62,174.28,25.83,18.378498,52,12.780443,0
07-02-2022 16:00,Monday,3059.25,1163.42,624.46,166.55,23.41,17.203499,56,12.211956,0
07-02-2022 18:00,Monday,3158.89,1243.75,670.75,162.49,28.67,16.1035,58,9.671617,0
07-02-2022 20:00,Monday,3025.1,1257.01,595,147.27,32.64,15.2785,58,8.728882,0
07-02-2022 22:00,Monday,2734.52,1153.95,572.89,133.76,27.64,14.8035,59,6.122493,0
08-02-2022 00:00,Tuesday,2073.39,827.51,424.52,115.12,19.62,14.7285,60,2.8400865,0
08-02-2022 02:00,Tuesday,1718.65,685.32,326.32,102.65,18.09,17.1785,52.5,1.9898968,0
08-02-2022 04:00,Tuesday,1658.35,669.33,304.73,99.55,18.34,21.3035,41.5,1.9079955,0
08-02-2022 06:00,Tuesday,2280.8,955.03,443.34,111.38,28.05,24.0285,36,2.0950181,0
08-02-2022 08:00,Tuesday,3819.68,1560.06,831.71,159.2,41.18,24.7285,34,3.9117475,0
08-02-2022 10:00,Tuesday,4130.9,1640.95,838.25,184.92,33.55,23.5535,37.5,10.215723,0
08-02-2022 12:00,Tuesday,3846.48,1497.67,793.27,174.65,28.2,19.978498,59.5,12.474464,0.5
08-02-2022 14:00,Tuesday,3179.5,1226.97,639.85,164.88,22.65,18.328499,75.5,10.712811,0.05
08-02-2022 16:00,Tuesday,3039.58,1153.04,593.45,160.61,22.88,17.2785,78.5,13.9358425,0
08-02-2022 18:00,Tuesday,,,,,,16.1285,81,9.279051,0.3
08-02-2022 20:00,Tuesday,,,,,,14.9035,88,10.194376,0.6
08-02-2022 22:00,Tuesday,,,,,,14.3035,89.5,14.20475,0.35
09-02-2022 00:00,Wednesday,1873.8,726.44,380.65,116.67,17.72,13.5535,93,9.827452,3.65
09-02-2022 02:00,Wednesday,1525.18,590.72,276.85,110.33,16.29,13.3535,92.5,19.040808,2.75
09-02-2022 04:00,Wednesday,1468.2,585.5,261.49,100.71,16.68,15.2785,75.5,20.451874,0
09-02-2022 06:00,Wednesday,2071.81,853.84,400.63,112.81,25.65,17.253498,64,19.386978,0
09-02-2022 08:00,Wednesday,3760.65,1557.36,815.46,153.87,39.84,18.453499,56,14.0654545,0
09-02-2022 10:00,Wednesday,4194.85,1672.84,900.01,180.82,34.11,17.853498,59,14.557022,0
09-02-2022 12:00,Wednesday,3872.22,1468.75,862.1,170.84,29.41,15.9035,69.5,20.036964,0
09-02-2022 14:00,Wednesday,3305.32,1216,738.88,167.39,25.4,14.8035,75.5,16.31078,0
09-02-2022 16:00,Wednesday,3043.56,1119.84,667.16,158.59,21.77,13.8535,81,11.719316,0
09-02-2022 18:00,Wednesday,,,,,,13.2535,83.5,5.946994,0
09-02-2022 20:00,Wednesday,,,,,,12.8035,84,3.395216,0
09-02-2022 22:00,Wednesday,,,,,,12.453501,86.5,6.047189,0
10-02-2022 00:00,Thursday,1901.69,748.32,390.49,115.41,18.53,12.3035,88.5,8.396414,0
10-02-2022 02:00,Thursday,1542.71,633.6,311.11,24.21,16.9,14.6785,75,11.4587965,0
10-02-2022 04:00,Thursday,1511.59,631.34,291.33,21.51,17.07,18.4285,50,15.9893265,0
10-02-2022 06:00,Thursday,2146.07,899.57,420.99,99.09,26.81,20.7785,33.5,22.610683,0
10-02-2022 08:00,Thursday,3747.86,1553.5,786.49,148.35,39.18,21.128498,30,25.469416,0
10-02-2022 10:00,Thursday,4114.73,1614.25,875.61,176.28,33.15,20.003498,34,21.568142,0
10-02-2022 12:00,Thursday,3773.65,1446.24,818.88,166.5,27.31,17.503498,45,20.129208,0
10-02-2022 14:00,Thursday,3191.24,1207.1,697.22,154.95,22.87,16.053501,51.5,22.656672,0
10-02-2022 16:00,Thursday,3008.05,1096.4,657.47,146.4,21.44,14.8535,55,20.989298,0
10-02-2022 18:00,Thursday,3255.24,1298.32,689.74,148.46,25.52,13.8785,57.5,20.35432,0
10-02-2022 20:00,Thursday,3186.64,1270.56,682.32,141.82,29.76,12.9785,58,21.95527,0
10-02-2022 22:00,Thursday,2644.68,1105.87,544.12,129.86,25.45,12.1785,57.5,22.879253,0
11-02-2022 00:00,Friday,1922.97,757.84,392.1,104.51,17.79,11.6035,55.5,22.701513,0
11-02-2022 02:00,Friday,1554.69,611.43,293.46,92.7,16.1,13.9285,43.5,21.046768,0
11-02-2022 04:00,Friday,1496.93,596.16,273.87,92.27,16.52,18.378498,30.5,24.303745,0
11-02-2022 06:00,Friday,2184.23,913.36,435.77,101.5,26.3,21.0285,23,28.342972,0
11-02-2022 08:00,Friday,3895.84,1605.24,846.19,154.78,39.67,21.6785,22,28.133556,0
11-02-2022 10:00,Friday,4320.88,1742.04,924.16,179.66,32.69,20.6035,24.5,23.946526,0
11-02-2022 12:00,Friday,4002.89,1533.54,913.36,166.63,27.99,17.878498,32,19.468735,0
11-02-2022 14:00,Friday,3246.63,1228.39,726.48,153.37,24.69,16.203499,37.5,19.208466,0
11-02-2022 16:00,Friday,2987.6,1105.82,651.31,144.53,23.65,14.828501,37,20.181938,0
11-02-2022 18:00,Friday,3204.5,1245.36,688.54,148.96,25.63,13.6785,35.5,19.00307,0
11-02-2022 20:00,Friday,3179.49,1292.34,673.33,144.35,30.01,12.7785,36.5,21.41817,0
11-02-2022 22:00,Friday,2639.85,1097.24,549.05,132.75,25.69,12.078501,39,23.452358,0
12-02-2022 00:00,Saturday,1919.61,760.05,388.26,110.69,18.04,11.6035,41.5,22.378487,0
12-02-2022 02:00,Saturday,,,,,,14.3785,35,18.262825,0
12-02-2022 04:00,Saturday,,,,,,19.0535,25,17.277157,0
12-02-2022 06:00,Saturday,,,,,,22.078499,21,18.837513,0
12-02-2022 08:00,Saturday,,,,,,22.8785,21.5,20.63766,0
12-02-2022 10:00,Saturday,,,,,,21.703499,25.5,15.104385,0
12-02-2022 12:00,Saturday,,,,,,18.953499,31,9.820465,0
12-02-2022 14:00,Saturday,,,,,,17.6535,36.5,7.9483843,0
12-02-2022 16:00,Saturday,,,,,,16.2535,41.5,5.917655,0
12-02-2022 18:00,Saturday,,,,,,15.1035,45,5.4613523,0
12-02-2022 20:00,Saturday,,,,,,14.028501,48.5,6.075511,0
12-02-2022 22:00,Saturday,,,,,,13.4285,50,4.7035837,0
13-02-2022 00:00,Sunday,,,,,,13.1035,52,5.7729874,0
13-02-2022 02:00,Sunday,,,,,,15.828499,43,5.303318,0
13-02-2022 04:00,Sunday,,,,,,19.9785,31.5,6.017782,0
13-02-2022 06:00,Sunday,,,,,,22.9285,25,3.6097867,0
13-02-2022 08:00,Sunday,,,,,,23.8535,22.5,1.7402511,0
13-02-2022 10:00,Sunday,,,,,,22.6535,26,6.2070675,0
13-02-2022 12:00,Sunday,,,,,,19.4785,39.5,10.569066,0
13-02-2022 14:00,Sunday,,,,,,18.078499,47,8.484219,0
13-02-2022 16:00,Sunday,,,,,,16.8035,50.5,11.184582,0
13-02-2022 18:00,Sunday,,,,,,15.703501,53.5,9.666522,0
13-02-2022 20:00,Sunday,,,,,,14.9035,55.5,8.021689,0
13-02-2022 22:00,Sunday,,,,,,14.1785,57.5,7.1603656,0
14-02-2022 00:00,Monday,1761.09,698.53,358.5,102.99,16.87,13.703501,58.5,9.134209,0
14-02-2022 02:00,Monday,1439.53,569.89,270.69,93.48,15.45,16.1535,49,8.486104,0
14-02-2022 04:00,Monday,1417.79,576.12,255.05,92.37,16.05,20.328499,36.5,7.107431,0
14-02-2022 06:00,Monday,2126.25,887.83,427.43,96.37,26.85,23.1535,29.5,5.927081,0
14-02-2022 08:00,Monday,3636.6,1507.42,784.37,137.54,37.16,24.078499,26,4.111739,0
14-02-2022 10:00,Monday,3937.68,1579.34,813.78,155.67,30.25,23.078499,28,6.1765137,0
14-02-2022 12:00,Monday,3643.59,1417.68,778.78,148.07,24.53,20.0285,40.5,8.636872,0
14-02-2022 14:00,Monday,3054.75,1190.42,636.54,141.01,20.16,18.6535,47,9.331263,0
14-02-2022 16:00,Monday,2838.53,1074.29,560.23,136.32,18.66,17.4035,51.5,8.782613,0
14-02-2022 18:00,Monday,3113.54,1231.14,645.6,133.86,23.18,16.2785,55.5,10.1433735,0
14-02-2022 20:00,Monday,3047.13,1255.68,602.06,129.58,27.42,15.453501,57.5,10.417133,0
14-02-2022 22:00,Monday,2511.94,1049.83,512.52,117.31,23.06,14.703501,59,12.011864,0
15-02-2022 00:00,Tuesday,1877.41,745.75,375.67,102.96,16.45,14.2285,59,11.160347,0
15-02-2022 02:00,Tuesday,1534.87,608.84,281.84,86.88,15.24,16.8535,48.5,8.0012,0
15-02-2022 04:00,Tuesday,1490.17,603.77,266.97,83.65,15.72,21.2785,34.5,6.805493,0
15-02-2022 06:00,Tuesday,2188.94,924.01,414.38,92.29,26.39,24.4035,26.5,5.7747664,0
15-02-2022 08:00,Tuesday,3719.2,1538.51,787.7,136.58,35.16,25.3535,23,7.147978,0
15-02-2022 10:00,Tuesday,3915.59,1565,805.53,149.24,28.68,24.2785,24,13.681658,0
15-02-2022 12:00,Tuesday,3525.58,1352.34,724.38,145.89,24.02,21.0285,36.5,13.523876,0
15-02-2022 14:00,Tuesday,2999.39,1148.76,630.96,131.17,19.28,19.5285,42,8.017176,0
15-02-2022 16:00,Tuesday,2880.74,1088.91,577.59,127.54,18.68,18.453499,44,6.570367,0
